Location,MinTemp,MaxTemp,Rainfall,Evaporation,Sunshine,WindGustDir,WindGustSpeed,WindDir9am,WindDir3pm,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,Pressure9am,Pressure3pm,Cloud9am,Cloud3pm,Temp9am,Temp3pm,RainToday,RainTomorrow
Sydney,12.5,22.3,0.0,4.8,10.1,W,30.0,WNW,ESE,13.0,17.0,55.0,63.0,1012.6,1007.9,1.0,1.0,18.4,20.6,No,Yes
Sydney,9.0,21.3,0.2,8.2,11.6,W,30.0,WNW,E,17.0,19.0,50.0,37.0,1025.9,1023.2,1.0,1.0,15.1,19.4,No,No
Sydney,16.2,24.0,0.2,3.8,9.9,E,30.0,WNW,ENE,9.0,20.0,83.0,48.0,1030.3,1027.5,4.0,2.0,19.0,23.0,No,No
Sydney,7.3,19.6,0.0,5.0,10.2,W,30.0,W,ENE,17.0,13.0,69.0,48.0,1030.1,1026.2,NA,NA,9.6,17.5,No,No
Sydney,7.9,20.2,0.0,2.2,9.9,W,30.0,W,S,22.0,17.0,72.0,59.0,1030.5,1028.1,NA,NA,10.0,18.9,No,No
Sydney,8.3,18.4,0.0,2.8,9.7,W,30.0,W,WNW,19.0,9.0,69.0,39.0,1016.4,1014.0,NA,NA,10.5,17.7,No,No
Sydney,10.4,19.9,0.2,4.0,10.6,E,30.0,W,NE,9.0,17.0,79.0,64.0,1025.4,1020.6,NA,NA,13.0,19.0,No,No
Sydney,17.5,24.0,0.0,6.4,10.9,ENE,30.0,W,E,13.0,20.0,71.0,59.0,1019.0,1016.8,NA,NA,20.4,23.0,No,No
Sydney,14.7,24.4,0.0,4.8,7.9,ENE,30.0,W,ENE,4.0,17.0,74.0,63.0,1028.2,1024.0,NA,NA,18.9,22.0,No,No
Sydney,10.9,20.2,0.0,5.4,3.5,W,30.0,W,ENE,20.0,11.0,70.0,43.0,1027.3,1025.0,NA,NA,13.5,19.9,No,No
Sydney,11.2,18.5,0.0,3.0,0.7,SSW,30.0,W,SW,13.0,7.0,64.0,44.0,1018.2,1015.7,NA,NA,12.4,17.9,No,No
Sydney,10.8,23.3,0.0,1.2,10.2,W,30.0,W,WNW,22.0,7.0,68.0,37.0,1018.7,1016.5,NA,NA,13.8,22.8,No,No
Sydney,10.4,21.1,0.0,3.8,9.0,W,30.0,W,WNW,24.0,9.0,71.0,37.0,1023.1,1020.3,NA,NA,12.4,20.4,No,No
Sydney,8.3,14.2,2.4,0.2,0.2,SE,30.0,W,WSW,15.0,6.0,87.0,87.0,1026.2,1023.4,NA,NA,10.0,13.6,Yes,Yes
Sydney,10.1,20.0,0.0,2.0,7.3,NNW,30.0,W,NW,19.0,13.0,79.0,41.0,1013.6,1011.4,NA,NA,12.1,18.0,No,No
Sydney,8.7,19.6,4.4,0.2,6.5,N,30.0,W,ENE,17.0,20.0,93.0,50.0,1023.9,1019.3,8.0,2.0,10.0,18.0,Yes,No
Sydney,5.6,22.5,0.0,3.6,10.6,W,30.0,W,W,17.0,9.0,55.0,26.0,1022.0,1015.2,1.0,1.0,9.5,21.4,No,No
Sydney,7.4,18.6,0.2,2.8,6.3,W,30.0,W,WNW,22.0,7.0,NA,34.0,1021.7,1017.5,6.0,7.0,10.2,18.4,No,No
Sydney,12.1,20.5,0.2,6.0,9.4,ENE,30.0,W,E,13.0,22.0,73.0,60.0,1019.3,1014.7,6.0,2.0,15.6,19.7,No,No
Sydney,13.8,25.6,0.0,8.2,10.5,NE,30.0,W,E,9.0,19.0,63.0,46.0,1013.0,1006.6,3.0,6.0,18.2,24.8,No,No
Sydney,20.4,26.4,0.0,6.4,7.9,E,30.0,W,E,13.0,19.0,78.0,58.0,1021.0,1018.4,7.0,2.0,21.9,25.7,No,No
Sydney,9.5,21.3,0.0,1.8,10.1,W,30.0,W,NE,20.0,4.0,70.0,45.0,1025.7,1023.0,1.0,1.0,11.3,20.2,No,Yes
Sydney,10.5,19.6,0.8,0.2,8.5,W,30.0,W,WNW,17.0,9.0,94.0,54.0,1021.0,1017.6,3.0,6.0,11.3,18.4,No,No
Sydney,8.7,13.6,1.6,3.0,1.0,W,30.0,W,SSW,19.0,17.0,83.0,84.0,1035.0,1033.6,5.0,7.0,9.3,11.8,Yes,Yes
Sydney,8.2,18.4,0.0,1.2,8.2,W,30.0,W,E,20.0,9.0,91.0,62.0,1035.3,1032.2,2.0,5.0,9.1,17.0,No,No
Sydney,8.3,20.2,0.2,1.2,8.4,W,30.0,W,WNW,17.0,6.0,92.0,46.0,1031.1,1027.1,1.0,1.0,9.6,19.2,No,No
Sydney,13.3,22.6,0.0,2.4,3.9,NNE,30.0,W,NE,7.0,13.0,85.0,72.0,1022.9,1019.4,7.0,7.0,15.1,19.4,No,No
Sydney,12.3,27.3,0.0,5.0,11.9,ENE,30.0,W,NE,13.0,15.0,59.0,36.0,1019.0,1013.1,0.0,0.0,17.6,25.7,No,No
Sydney,13.6,25.0,0.0,7.6,12.6,NNE,30.0,W,E,13.0,22.0,47.0,45.0,1020.4,1018.3,3.0,6.0,20.0,23.9,No,No
Sydney,12.4,22.3,1.0,2.0,5.9,W,30.0,W,WNW,11.0,9.0,85.0,54.0,1017.2,1014.9,7.0,3.0,14.5,19.9,No,No
Sydney,13.6,19.8,8.6,4.0,0.4,SSE,30.0,W,SSW,19.0,11.0,91.0,80.0,1025.7,1024.1,8.0,7.0,15.3,18.0,Yes,Yes
Sydney,11.1,20.4,0.0,1.0,5.8,W,30.0,W,NNE,15.0,9.0,86.0,52.0,1022.0,1018.9,7.0,6.0,12.1,19.5,No,No
Sydney,6.7,20.4,0.0,2.4,9.9,NW,30.0,W,ESE,9.0,7.0,71.0,33.0,1021.3,1016.6,0.0,1.0,9.3,19.6,No,No
Sydney,6.4,19.3,0.2,2.8,10.3,SSE,30.0,W,SE,20.0,22.0,64.0,49.0,1035.0,1032.5,1.0,2.0,9.5,18.1,No,No
Sydney,10.4,24.9,0.0,7.2,11.1,WNW,30.0,W,NE,11.0,13.0,45.0,45.0,1022.1,1017.2,1.0,0.0,17.6,21.3,No,No
Sydney,9.0,23.4,0.2,4.0,11.7,ENE,30.0,W,E,11.0,24.0,61.0,43.0,1018.4,1015.8,2.0,6.0,14.3,20.1,No,No
Sydney,8.5,19.0,0.0,2.0,5.9,WNW,30.0,W,SSE,24.0,9.0,77.0,55.0,1030.0,1026.6,3.0,7.0,10.4,17.9,No,No
Sydney,6.0,18.6,0.0,1.6,9.3,W,30.0,W,ESE,20.0,4.0,66.0,35.0,1022.2,1018.0,1.0,1.0,7.7,16.6,No,No
Sydney,6.2,17.6,0.0,1.8,9.5,W,30.0,W,E,20.0,13.0,68.0,56.0,1024.8,1019.6,1.0,1.0,9.1,16.3,No,No
Sydney,9.8,21.0,0.0,5.0,10.5,W,30.0,W,WNW,17.0,9.0,52.0,27.0,1014.6,1011.1,1.0,1.0,13.3,20.4,No,No
Sydney,7.9,20.4,0.0,4.0,10.5,WSW,30.0,W,E,15.0,19.0,55.0,38.0,1025.1,1023.4,1.0,1.0,11.8,18.0,No,No
Sydney,9.0,20.3,0.0,4.2,10.8,WSW,30.0,W,WNW,13.0,15.0,60.0,31.0,1022.7,1017.9,1.0,2.0,13.0,20.1,No,No
Sydney,13.7,23.3,0.0,6.4,12.3,E,30.0,W,E,11.0,17.0,59.0,48.0,1021.3,1017.5,5.0,1.0,19.5,21.8,No,No
Sydney,19.0,28.7,7.0,1.4,7.5,WNW,30.0,W,NW,17.0,7.0,81.0,31.0,1015.0,1012.0,1.0,6.0,20.5,26.8,Yes,Yes
Sydney,17.3,24.5,0.0,3.4,10.5,ENE,30.0,W,NE,9.0,13.0,79.0,69.0,1023.1,1019.1,2.0,5.0,20.2,24.1,No,No
Sydney,13.2,24.4,0.0,2.2,5.2,W,30.0,W,N,20.0,9.0,42.0,41.0,1017.4,1013.7,6.0,5.0,17.8,22.4,No,No
Sydney,8.5,20.3,0.0,1.0,6.5,W,30.0,W,E,20.0,9.0,65.0,51.0,1039.0,1035.5,5.0,1.0,10.3,17.7,No,No
Sydney,10.2,22.2,0.0,2.2,9.6,NNW,30.0,W,N,13.0,11.0,81.0,42.0,1025.5,1019.3,1.0,1.0,12.9,21.2,No,No
Sydney,11.0,24.2,0.0,1.2,8.9,WNW,30.0,W,WNW,9.0,15.0,92.0,45.0,1024.6,1019.8,1.0,0.0,11.5,23.9,No,No
Sydney,14.2,17.8,0.0,6.6,0.0,WSW,30.0,W,W,17.0,6.0,66.0,79.0,1012.6,1005.7,8.0,8.0,14.9,15.1,No,Yes
Sydney,14.7,19.6,1.4,4.6,0.5,SSE,30.0,W,ESE,19.0,7.0,73.0,57.0,1020.6,1018.5,8.0,8.0,15.4,19.1,Yes,Yes
Sydney,23.9,33.3,0.0,9.2,0.5,NNE,30.0,W,ENE,9.0,20.0,58.0,34.0,1003.6,1001.7,8.0,7.0,27.3,32.1,No,No
Sydney,15.2,24.9,0.0,4.6,6.1,SE,30.0,W,SE,17.0,15.0,72.0,63.0,1030.6,1028.1,3.0,6.0,17.7,22.3,No,No
Sydney,13.2,25.6,0.0,4.0,9.5,NNW,30.0,W,N,11.0,19.0,78.0,40.0,1019.5,1014.9,5.0,5.0,15.9,24.2,No,No
Sydney,10.9,22.1,0.0,2.0,8.5,W,30.0,W,SSE,24.0,19.0,73.0,56.0,1024.7,1022.9,1.0,7.0,13.4,19.7,No,No
Sydney,13.8,23.5,0.0,4.0,9.2,W,30.0,W,ESE,22.0,17.0,69.0,49.0,1021.0,1019.3,2.0,1.0,15.7,21.9,No,No
Sydney,10.6,20.8,0.0,1.8,9.8,W,30.0,W,S,19.0,13.0,58.0,56.0,1021.7,1019.7,2.0,3.0,14.0,19.6,No,No
Sydney,9.3,19.2,0.0,2.0,9.2,W,30.0,W,ESE,20.0,7.0,78.0,53.0,1028.5,1024.6,2.0,2.0,11.0,18.7,No,No
Sydney,22.3,23.9,0.0,10.4,0.0,SSE,30.0,SW,SE,9.0,7.0,70.0,95.0,1012.8,1012.6,NA,NA,23.9,19.4,No,Yes
Sydney,19.0,24.8,0.0,4.8,9.5,ENE,30.0,SSW,ENE,2.0,19.0,80.0,71.0,1022.2,1017.9,NA,NA,20.5,22.4,No,No
Sydney,12.6,19.1,5.4,2.8,0.5,ESE,30.0,SSW,SE,15.0,17.0,77.0,58.0,1020.1,1017.9,NA,NA,15.3,17.4,Yes,Yes
Sydney,22.8,29.2,30.6,10.4,1.4,NE,30.0,SSW,E,7.0,13.0,85.0,76.0,1011.0,1006.4,7.0,7.0,24.9,25.7,Yes,Yes
Sydney,18.3,26.4,0.0,8.0,11.7,E,30.0,SSW,ESE,11.0,19.0,59.0,47.0,1009.8,1008.7,3.0,1.0,22.9,26.1,No,No
Sydney,16.0,20.2,0.0,5.6,1.5,SSW,30.0,SSW,S,15.0,9.0,73.0,69.0,1021.4,1017.8,8.0,7.0,17.5,18.9,No,Yes
Sydney,13.7,21.9,0.0,5.4,13.3,E,30.0,SSE,ESE,2.0,19.0,58.0,NA,1027.2,NA,NA,NA,20.0,NA,No,No
Sydney,10.8,20.4,0.0,4.0,10.4,SSE,30.0,SSE,E,19.0,15.0,75.0,60.0,1025.4,1022.9,NA,NA,17.2,19.1,No,No
Sydney,17.2,25.4,32.6,1.0,0.0,ESE,30.0,SSE,ESE,17.0,4.0,89.0,86.0,1013.3,1009.3,8.0,8.0,18.8,20.2,Yes,Yes
Sydney,19.2,24.5,1.4,4.0,0.4,ESE,30.0,SE,ESE,17.0,19.0,68.0,66.0,1011.2,1011.5,NA,NA,22.3,23.2,Yes,No
Sydney,22.1,28.1,0.2,4.2,7.9,SSW,30.0,S,ESE,11.0,15.0,86.0,65.0,1010.2,1007.4,NA,NA,23.1,28.0,No,No
Sydney,12.1,18.1,0.4,1.6,0.7,SSE,30.0,S,SSE,7.0,15.0,76.0,59.0,1037.9,1034.8,NA,NA,14.4,16.2,No,No
Sydney,18.9,24.2,0.0,4.0,2.0,ENE,30.0,S,E,2.0,13.0,75.0,61.0,1019.2,1015.9,7.0,7.0,20.2,23.5,No,No
Sydney,15.2,25.6,0.0,6.0,11.3,ENE,30.0,S,ENE,2.0,19.0,61.0,45.0,1016.0,1013.5,3.0,7.0,20.6,24.8,No,No
Sydney,11.3,18.1,21.4,3.0,2.2,SSW,30.0,NW,S,9.0,17.0,94.0,69.0,1031.6,1030.6,NA,NA,12.1,16.6,Yes,Yes
Sydney,10.4,21.2,0.0,4.0,8.1,N,30.0,NW,NNE,11.0,9.0,68.0,39.0,1021.0,1015.1,7.0,7.0,12.1,20.4,No,No
Sydney,12.7,19.3,0.0,3.6,1.4,NNW,30.0,NNW,N,20.0,17.0,53.0,60.0,1017.7,1014.6,6.0,7.0,17.4,18.7,No,Yes
Sydney,19.6,24.3,5.0,6.0,0.5,ENE,30.0,NNE,E,7.0,20.0,89.0,69.0,1019.0,1017.2,8.0,7.0,20.5,22.6,Yes,Yes
Sydney,23.3,27.1,0.0,5.2,1.5,NNE,30.0,NNE,E,11.0,17.0,77.0,72.0,1015.7,1012.6,7.0,6.0,24.5,26.0,No,Yes
Sydney,19.1,24.6,1.2,7.8,2.0,ESE,30.0,NE,E,2.0,19.0,81.0,59.0,1018.6,1016.9,7.0,5.0,20.1,23.8,Yes,Yes
Sydney,20.5,26.7,1.8,5.6,6.6,ENE,30.0,NE,E,17.0,17.0,70.0,61.0,1007.7,1004.1,6.0,7.0,23.4,25.5,Yes,Yes
Sydney,22.6,27.7,0.0,9.0,7.7,ENE,30.0,NE,ENE,11.0,20.0,63.0,63.0,1020.5,1017.9,4.0,7.0,25.8,26.2,No,No
Sydney,15.5,23.1,9.2,2.0,1.2,S,30.0,N,WNW,7.0,6.0,72.0,63.0,1015.0,1011.5,7.0,7.0,18.2,22.6,Yes,No
Sydney,14.7,17.6,10.8,0.6,0.0,NW,30.0,N,W,9.0,7.0,95.0,92.0,1012.5,1009.1,8.0,8.0,16.0,16.4,Yes,Yes
Sydney,19.7,27.2,8.6,7.2,9.3,E,30.0,ESE,E,7.0,24.0,77.0,43.0,1014.9,1012.0,5.0,3.0,20.1,25.0,Yes,No
Sydney,14.7,21.6,0.0,7.2,6.8,SE,30.0,ESE,SE,15.0,17.0,64.0,48.0,1021.4,1020.8,NA,NA,18.9,20.8,No,No
Sydney,15.3,19.8,0.0,9.2,5.3,SSE,30.0,ESE,E,13.0,15.0,51.0,47.0,1025.5,1024.3,7.0,8.0,17.0,19.1,No,No
Sydney,20.2,26.2,0.0,11.0,10.9,E,30.0,ESE,E,9.0,19.0,70.0,68.0,1012.0,1008.6,6.0,3.0,23.2,24.1,No,No
Sydney,18.4,24.8,0.0,5.6,12.4,E,30.0,ESE,E,7.0,19.0,54.0,54.0,1018.8,1016.6,4.0,1.0,21.8,23.5,No,No
Sydney,21.6,27.0,1.0,8.4,8.5,ESE,30.0,ESE,E,4.0,24.0,73.0,73.0,1016.5,1013.7,4.0,5.0,24.2,24.0,No,No
Sydney,20.0,26.5,0.0,8.6,13.1,E,30.0,E,E,7.0,20.0,64.0,63.0,1016.6,1015.3,NA,NA,24.7,24.8,No,No
Sydney,17.1,23.7,1.8,0.4,9.6,ENE,30.0,E,E,4.0,22.0,77.0,68.0,1018.6,1016.1,NA,NA,21.3,22.9,Yes,No
Sydney,15.7,22.0,0.0,5.4,5.2,SSE,30.0,E,ESE,13.0,17.0,59.0,55.0,1020.3,1018.5,7.0,7.0,18.7,20.5,No,No
Sydney,16.5,22.1,0.0,6.2,11.9,E,30.0,E,E,9.0,22.0,54.0,56.0,1019.4,1019.5,4.0,5.0,20.6,21.8,No,No
Sydney,21.4,28.8,0.0,2.4,8.4,E,30.0,E,E,2.0,22.0,84.0,71.0,1012.3,1007.4,8.0,1.0,22.5,27.0,No,Yes
Sydney,19.8,26.7,2.2,3.6,3.9,NE,28.0,WNW,E,15.0,19.0,81.0,64.0,1019.7,1016.3,NA,NA,20.9,25.7,Yes,No
Sydney,17.5,24.5,0.8,4.0,3.4,W,28.0,WNW,SE,13.0,15.0,82.0,62.0,1021.4,1018.2,NA,NA,21.0,24.5,No,No
Sydney,14.8,22.9,3.6,0.8,8.8,SSW,28.0,WNW,S,19.0,13.0,84.0,57.0,1018.9,1015.9,NA,NA,16.6,21.6,Yes,No
Sydney,10.6,20.4,0.0,1.2,8.8,W,28.0,WNW,WNW,20.0,6.0,85.0,58.0,1019.7,1014.7,NA,NA,12.2,18.5,No,No
Sydney,7.4,21.4,0.0,3.4,8.7,W,28.0,WNW,S,15.0,2.0,65.0,31.0,1022.3,1019.4,NA,NA,10.5,21.1,No,No
Sydney,10.4,18.9,1.0,1.4,10.3,ENE,28.0,WNW,ENE,17.0,17.0,82.0,51.0,1030.4,1026.6,NA,NA,13.7,18.4,No,No
Sydney,21.2,29.5,0.0,8.2,7.0,E,28.0,WNW,E,9.0,11.0,54.0,57.0,1013.2,1012.2,NA,NA,26.5,25.6,No,No
Sydney,14.5,23.2,0.0,7.8,5.7,SE,28.0,WNW,SE,13.0,15.0,76.0,55.0,1022.1,1021.0,NA,NA,16.5,20.8,No,No
Sydney,12.4,24.7,0.0,3.8,11.0,ENE,28.0,WNW,ENE,17.0,20.0,75.0,54.0,1031.9,1028.1,NA,NA,16.4,22.4,No,No
Sydney,12.4,19.5,0.2,4.8,8.8,ESE,28.0,WNW,ESE,13.0,20.0,77.0,52.0,1025.6,1024.0,7.0,1.0,14.0,18.5,No,No
Sydney,20.6,28.4,0.8,4.8,10.5,E,28.0,WNW,E,9.0,17.0,71.0,65.0,1015.9,1011.5,1.0,1.0,22.6,26.4,No,No
Sydney,11.0,25.2,0.0,4.6,10.5,E,28.0,WNW,ENE,11.0,20.0,57.0,51.0,1014.9,1011.6,1.0,2.0,16.9,21.6,No,No
Sydney,12.6,23.2,0.2,1.8,9.5,ENE,28.0,WNW,NE,13.0,17.0,78.0,54.0,1029.3,1025.8,1.0,2.0,14.8,21.4,No,No
Sydney,12.9,17.6,0.8,2.4,3.8,E,28.0,WNW,E,9.0,17.0,80.0,72.0,1026.9,1023.5,7.0,4.0,14.4,16.8,No,No
Sydney,11.1,18.3,0.2,2.4,1.1,W,28.0,WNW,WNW,11.0,9.0,84.0,52.0,1022.0,1017.8,7.0,7.0,13.1,17.0,No,No
Sydney,14.6,23.6,0.0,6.4,9.3,E,28.0,WNW,E,6.0,19.0,53.0,44.0,1026.3,1024.1,4.0,3.0,20.3,22.8,No,No
Sydney,18.3,29.6,0.0,8.0,13.1,ENE,28.0,WNW,E,9.0,19.0,63.0,59.0,1015.4,1013.4,3.0,3.0,23.4,25.5,No,No
Sydney,17.1,26.0,0.0,3.0,10.2,ENE,28.0,WNW,ENE,17.0,17.0,71.0,59.0,1018.6,1016.0,2.0,2.0,20.0,24.5,No,No
Sydney,15.5,24.2,0.6,4.2,8.3,ESE,28.0,WNW,ESE,11.0,19.0,72.0,57.0,1027.4,1026.3,6.0,2.0,19.7,22.5,No,No
Sydney,13.5,22.4,0.0,4.0,10.1,W,28.0,WNW,E,13.0,20.0,55.0,54.0,1020.7,1016.9,1.0,1.0,16.2,21.3,No,No
Sydney,12.4,26.6,0.0,7.2,10.2,W,28.0,WNW,ENE,19.0,15.0,62.0,50.0,1023.7,1019.9,0.0,0.0,14.7,22.3,No,No
Sydney,11.7,18.3,0.2,2.4,1.3,WSW,28.0,WNW,S,11.0,11.0,78.0,73.0,1025.4,1021.6,7.0,7.0,13.3,18.3,No,Yes
Sydney,8.7,19.7,0.0,2.6,10.8,W,28.0,WNW,E,22.0,11.0,75.0,52.0,1026.4,1022.9,1.0,1.0,11.0,17.9,No,No
Sydney,10.0,20.6,0.0,6.4,8.7,WSW,28.0,WNW,NE,17.0,17.0,48.0,47.0,1018.9,1016.0,7.0,7.0,15.1,18.5,No,No
Sydney,18.9,26.5,0.0,3.0,11.0,ENE,28.0,WNW,E,13.0,19.0,74.0,66.0,1015.9,1014.7,1.0,2.0,21.3,26.0,No,No
Sydney,14.1,23.8,0.0,3.4,10.6,ENE,28.0,WNW,E,11.0,13.0,69.0,41.0,1028.4,1025.7,2.0,2.0,18.7,23.7,No,No
Sydney,14.0,22.6,0.0,3.0,7.8,SSE,28.0,WNW,SE,15.0,13.0,66.0,59.0,1023.0,1020.9,7.0,4.0,17.2,20.5,No,No
Sydney,14.0,21.3,3.2,0.6,7.3,ENE,28.0,WNW,NE,11.0,17.0,86.0,67.0,1024.9,1021.7,1.0,7.0,15.8,20.1,Yes,No
Sydney,8.5,20.8,0.0,2.8,9.3,W,28.0,W,E,19.0,9.0,74.0,58.0,1032.6,1029.6,NA,NA,11.6,19.4,No,Yes
Sydney,7.1,20.4,0.0,1.8,10.2,W,28.0,W,N,22.0,15.0,83.0,41.0,1029.3,1025.6,NA,NA,9.4,19.6,No,No
Sydney,8.3,18.9,2.6,1.2,7.8,W,28.0,W,E,20.0,17.0,78.0,51.0,1024.5,1022.2,NA,NA,10.4,17.2,Yes,No
Sydney,12.4,19.0,0.0,3.4,4.0,SSE,28.0,W,E,11.0,6.0,96.0,75.0,1021.8,1017.7,NA,NA,13.3,18.1,No,No
Sydney,16.7,23.9,0.6,3.4,10.9,ENE,28.0,W,E,9.0,17.0,81.0,57.0,1014.9,1013.3,NA,NA,20.0,22.9,No,No
Sydney,16.9,23.6,0.0,7.0,5.8,ENE,28.0,W,E,13.0,19.0,69.0,54.0,1020.8,1018.8,NA,NA,20.5,22.8,No,No
Sydney,14.1,29.1,0.0,3.8,10.2,W,28.0,W,ESE,22.0,19.0,67.0,50.0,1021.7,1019.4,NA,NA,16.7,26.3,No,No
Sydney,14.3,24.9,0.0,4.0,5.2,W,28.0,W,E,9.0,7.0,63.0,43.0,1018.5,1013.8,NA,NA,16.5,24.7,No,No
Sydney,11.9,20.1,0.0,3.2,2.0,ENE,28.0,W,SSE,20.0,15.0,79.0,63.0,1033.6,1030.7,NA,NA,12.9,17.4,No,No
Sydney,7.5,22.8,0.0,3.4,10.8,WNW,28.0,W,E,17.0,15.0,52.0,37.0,1022.2,1019.8,0.0,1.0,13.3,19.6,No,No
Sydney,9.7,24.4,0.2,4.0,9.9,W,28.0,W,E,19.0,17.0,55.0,33.0,1022.9,1019.6,5.0,1.0,13.6,21.4,No,No
Sydney,14.3,24.7,0.0,6.4,10.7,ESE,28.0,W,ESE,17.0,19.0,66.0,48.0,1024.2,1022.8,2.0,3.0,16.3,23.0,No,No
Sydney,14.4,28.7,0.0,4.6,10.1,WNW,28.0,W,WNW,7.0,15.0,59.0,29.0,1019.0,1016.0,1.0,1.0,18.6,28.1,No,No
Sydney,14.0,22.1,0.0,3.6,7.0,ENE,28.0,W,ENE,13.0,13.0,93.0,59.0,1027.2,1022.7,8.0,2.0,14.3,21.4,No,No
Sydney,13.7,22.8,0.0,2.0,1.8,NNW,28.0,W,NNE,9.0,11.0,88.0,53.0,1018.9,1014.2,7.0,8.0,14.4,21.9,No,No
Sydney,10.5,21.5,0.0,1.4,3.9,NNW,28.0,W,WNW,13.0,17.0,90.0,67.0,1021.6,1018.7,2.0,8.0,11.1,18.5,No,No
Sydney,7.4,18.7,0.0,1.8,9.9,W,28.0,W,E,22.0,15.0,62.0,56.0,1031.0,1028.2,1.0,1.0,9.4,17.8,No,No
Sydney,12.2,22.0,0.0,4.0,11.0,NE,28.0,W,NE,19.0,17.0,71.0,41.0,1031.2,1029.1,6.0,2.0,15.9,21.4,No,No
Sydney,12.2,28.8,0.0,5.8,10.1,W,28.0,W,WNW,13.0,11.0,62.0,29.0,1027.3,1023.0,1.0,5.0,17.7,28.5,No,No
Sydney,11.3,25.0,0.0,5.2,9.2,E,28.0,W,E,15.0,13.0,56.0,41.0,1016.5,1010.4,4.0,6.0,17.8,23.4,No,No
Sydney,13.2,22.9,0.0,5.2,10.4,WSW,28.0,W,ENE,17.0,17.0,61.0,56.0,1018.4,1014.7,3.0,1.0,16.3,21.9,No,No
Sydney,12.0,25.3,0.0,3.2,9.9,W,28.0,W,ENE,19.0,13.0,75.0,40.0,1029.4,1027.0,0.0,1.0,14.6,23.3,No,No
Sydney,10.7,20.9,0.0,2.4,3.3,N,28.0,W,N,15.0,15.0,85.0,48.0,1019.4,1015.0,7.0,7.0,11.8,20.4,No,Yes
Sydney,6.7,18.3,0.0,1.2,9.6,W,28.0,W,ENE,19.0,13.0,71.0,54.0,1027.3,1023.3,1.0,1.0,9.1,17.2,No,No
Sydney,5.5,17.6,0.0,3.8,9.5,W,28.0,W,ESE,20.0,15.0,60.0,45.0,1034.1,1032.2,1.0,1.0,8.4,16.5,No,No
Sydney,7.9,19.0,0.0,3.4,9.3,WNW,28.0,W,ESE,17.0,17.0,81.0,53.0,1031.6,1026.5,1.0,1.0,10.5,17.8,No,No
Sydney,11.2,19.6,10.2,2.4,10.1,SSE,28.0,W,SSE,17.0,17.0,88.0,61.0,1031.8,1029.0,6.0,3.0,13.2,18.5,Yes,Yes
Sydney,14.5,28.0,0.0,6.0,10.7,E,28.0,W,E,6.0,20.0,64.0,56.0,1018.0,1015.9,3.0,2.0,19.7,25.1,No,No
Sydney,15.5,30.8,0.0,5.8,12.6,E,28.0,W,ENE,13.0,17.0,61.0,32.0,1015.6,1011.6,2.0,3.0,21.1,28.4,No,No
Sydney,17.3,23.9,0.0,4.8,2.7,NW,28.0,W,ENE,19.0,19.0,84.0,64.0,1024.3,1022.9,8.0,5.0,19.1,23.1,No,Yes
Sydney,17.3,21.8,0.4,1.8,0.3,S,28.0,W,SSE,17.0,7.0,83.0,66.0,1016.0,1013.2,7.0,6.0,18.3,21.6,No,No
Sydney,10.1,21.0,1.0,1.8,6.1,W,28.0,W,W,20.0,4.0,66.0,45.0,1028.3,1027.0,2.0,1.0,11.9,20.6,No,No
Sydney,7.4,19.6,0.0,2.6,9.5,W,28.0,W,ESE,20.0,9.0,73.0,53.0,1032.9,1030.9,0.0,1.0,9.3,18.5,No,No
Sydney,9.0,19.1,0.0,1.2,4.3,W,28.0,W,ENE,22.0,7.0,94.0,56.0,1029.4,1025.0,7.0,5.0,10.7,17.9,No,No
Sydney,11.2,19.1,1.8,0.8,2.2,W,28.0,W,ESE,24.0,9.0,96.0,70.0,1026.1,1023.4,8.0,7.0,12.0,16.4,Yes,No
Sydney,10.5,19.8,0.0,3.0,9.2,NW,28.0,W,NE,13.0,15.0,70.0,63.0,1027.4,1021.4,5.0,4.0,14.0,17.4,No,Yes
Sydney,10.9,20.8,0.2,4.2,11.0,W,28.0,W,ESE,15.0,17.0,56.0,49.0,1021.1,1017.8,1.0,1.0,17.3,19.1,No,No
Sydney,18.8,31.2,0.0,10.4,12.5,SSW,28.0,W,E,9.0,17.0,62.0,54.0,1015.0,1011.7,1.0,4.0,23.1,28.6,No,No
Sydney,20.7,28.1,0.0,8.0,10.1,E,28.0,W,E,11.0,17.0,62.0,53.0,1018.8,1017.2,1.0,1.0,23.7,26.3,No,No
Sydney,16.6,25.5,0.0,5.0,9.3,SSE,28.0,W,ENE,7.0,11.0,69.0,49.0,1021.2,1017.8,6.0,7.0,19.8,24.7,No,No
Sydney,13.6,22.9,0.0,3.2,9.1,ENE,28.0,W,NE,17.0,15.0,66.0,59.0,1021.4,1017.7,1.0,1.0,16.4,22.4,No,No
Sydney,12.4,15.6,22.4,NA,0.0,W,28.0,W,SSW,17.0,7.0,92.0,80.0,1019.8,1018.4,8.0,8.0,12.7,15.5,Yes,Yes
Sydney,6.9,18.9,0.0,1.8,4.7,W,28.0,W,SSE,19.0,15.0,71.0,65.0,1033.3,1030.2,2.0,7.0,9.3,17.1,No,No
Sydney,8.1,19.1,0.0,2.0,6.9,NNE,28.0,W,NE,17.0,11.0,73.0,52.0,1023.1,1017.9,5.0,7.0,11.0,18.8,No,No
